1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",on_foot,STATE_CONFIRMED,24.787481,120.99776,23.002
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",on_foot,STATE_CONFIRMED,24.787521,120.99769,22.43
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",on_foot,STATE_CONFIRMED,24.787521,120.99769,22.43
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=97]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.787537,120.9971,21.12
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=89]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=55]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=98]",on_foot,STATE_CONFIRMED,24.787537,120.9971,36.827
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=48]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=64]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=55]",on_foot,STATE_CONFIRMED,24.787525,120.9972,23.658
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=32]",,,,,
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",,,,,
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",,,,,
1.51639E+12,"DetectedActivity [type=ON_FOOT, confidence=64]",on_foot,STATE_CONFIRMED,24.787607,120.997246,27.128
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=21]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=UNKNOWN, confidence=31]",on_foot,STATE_SUSPECTING_STOP,24.787607,120.997246,27.128
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",on_foot,STATE_SUSPECTING_STOP,24.787607,120.997246,27.128
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",on_foot,STATE_SUSPECTING_START,24.787607,120.997246,27.128
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",in_vehicle,STATE_CONFIRMED,24.787607,120.997246,27.128
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",in_vehicle,STATE_CONFIRMED,24.789648,121.00054,68.4
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
1.51639E+12,"DetectedActivity [type=IN_VEHICLE, confidence=61]",,,,,
1.51639E+12,"DetectedActivity [type=TILTING, confidence=100]",,,,,
