1516527561662,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527562090,tilting:100,tilting:100,,,,,
1516527562158,on_foot:99;;walking:99;;unknown:1,on_foot:99;;walking:99;;unknown:1,,,,,
1516527568435,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527573504,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516527579668,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516527582186,,on_foot:95;;walking:95;;running:2;;on_bicycle:1;;still:1;;unknown:1,on_foot,STATE_CONFIRMED,0,0,0
1516527584756,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516527590734,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516527592182,,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot,STATE_CONFIRMED,0,0,0
1516527595821,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516527602452,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527604707,,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot,STATE_CONFIRMED,0,0,0
1516527610360,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;still:1,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;still:1,,,,,
1516527614724,,on_foot:98;;walking:98;;unknown:2,on_foot,STATE_CONFIRMED,0,0,0
1516527615877,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516527624706,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516527628716,,on_foot:96;;walking:96;;unknown:2;;on_bicycle:1;;still:1,on_foot,STATE_CONFIRMED,0,0,0
1516527629808,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516527636579,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527641748,on_foot:95;;walking:95;;unknown:3;;on_bicycle:1;;running:1,on_foot:95;;walking:95;;unknown:3;;on_bicycle:1;;running:1,,,,,
1516527644704,,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot,STATE_CONFIRMED,0,0,0
1516527647608,on_foot:97;;walking:97;;unknown:3,on_foot:97;;walking:97;;unknown:3,,,,,
1516527652706,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516527654698,,on_foot:95;;walking:95;;unknown:3;;on_bicycle:1;;running:1,on_foot,STATE_CONFIRMED,0,0,0
1516527658614,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,,,,,
1516527664699,,on_foot:97;;walking:97;;unknown:2;;on_bicycle:1,on_foot,STATE_CONFIRMED,0,0,0
1516527666134,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
1516527672068,on_foot:98;;walking:98;;unknown:2,on_foot:98;;walking:98;;unknown:2,,,,,
